case,concept_index,concept,target_class_index,target_class,target_dice,target_iou,pred_voxels,target_gt_voxels,target_intersection,pred_ratio
HEM_PA97.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.9165240479200324,0.8459108355481373,28749,33772,28651,0.0073066107939296345
HEM_PA97.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.921894355684144,0.8551057686646187,29194,33772,29024,0.007419708355698694
HEM_PA97.nii.gz,20,left renal fossa,2,left_kidney,0.952719187177739,0.909707478179082,30990,33772,30850,0.007876165031962134
HEM_PA97.nii.gz,21,left posterior pararenal region,2,left_kidney,0.07121848139846591,0.036924079121648336,1247,33772,1247,0.00031692732477756633
HEM_PA97.nii.gz,22,posteroinferior to the spleen,2,left_kidney,2.783344466703453e-12,2.783344466703453e-12,2156,33772,0,0.0005479513329754875
HEM_PA97.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.7427408161381647,0.5907618935480724,20263,33772,20067,0.005149878413767303
HEM_PA97.nii.gz,24,gallbladder,3,gallbladder,0.8484500574067313,0.7367896311110537,5207,5245,4434,0.0013233685486100945
HEM_PA97.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.813370473539461,0.6854460093949456,4807,5245,4088,0.0012217078189300412
HEM_PA97.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,1.906577693004641e-11,1.906577693004641e-11,0,5245,0,0.0
HEM_PA97.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.6830304460740731,0.5186379928401678,3229,5245,2894,0.0008206562403422307
HEM_PA97.nii.gz,28,gallbladder fossa,3,gallbladder,0.83422038241835,0.7155901251316268,4901,5245,4232,0.0012455980904048536
HEM_PA97.nii.gz,29,inferior hepatic surface,3,gallbladder,0.08021458931286035,0.04178310183381094,96158,5245,4067,0.024438731111436424
HEM_PA97.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,0.5437788018464559,0.37341772152490627,9294,5245,3953,0.0023620870541160395
HEM_PA97.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.8565101042737242,0.7490316333158645,5592,5245,4641,0.001421217000927146
HEM_PA97.nii.gz,32,liver,4,liver,0.9365510621596358,0.8806732780810271,238611,253123,230267,0.060643420924218025
HEM_PA97.nii.gz,33,hepatic parenchyma,4,liver,0.9396952510771001,0.8862501578265147,239873,253123,231633,0.06096416052635859
HEM_PA97.nii.gz,34,large right-dominant solid visceral organ,4,liver,3.950648498949542e-13,3.950648498949542e-13,0,253123,0,0.0
HEM_PA97.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.9346750895735308,0.8773615264467897,225255,253123,223564,0.057248969160201044
HEM_PA97.nii.gz,36,right hypochondrial region,4,liver,3.9506328913876396e-13,3.9506328913876396e-13,1,253123,0,2.541518242001334e-07
HEM_PA97.nii.gz,37,right subdiaphragmatic compartment,4,liver,3.950648498949542e-13,3.950648498949542e-13,0,253123,0,0.0
HEM_PA97.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,3.950648498949542e-13,3.950648498949542e-13,0,253123,0,0.0
HEM_PA97.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.6977687319448855,0.5358255089260159,142885,253123,138161,0.03631448340083606
HEM_PA97.nii.gz,40,stomach,5,stomach,0.7710905451739539,0.6274592014460831,19816,30645,19455,0.0050362725483498435
HEM_PA97.nii.gz,41,gastric lumen,5,stomach,0.7082920661685633,0.5483376292879104,16810,30645,16806,0.004272292164804242
HEM_PA97.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.6004155915338059,0.428995627489953,13148,30645,13147,0.0033415881845833537
HEM_PA97.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.7285504031845763,0.5730076953189872,17596,30645,17573,0.004472055498625547
HEM_PA97.nii.gz,44,epigastric region,5,stomach,0.6244585587009348,0.45397291564870623,13912,30645,13912,0.0035357601782722557
HEM_PA97.nii.gz,45,left upper intraperitoneal space,5,stomach,3.263175069331822e-12,3.263175069331822e-12,0,30645,0,0.0
HEM_PA97.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,3.1703760065843304e-12,3.1703760065843304e-12,897,30645,0,0.00022797418630751963
HEM_PA97.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.05304955527619743,0.027247511832183886,835,30645,835,0.00021221677320711136
HEM_PA97.nii.gz,48,aorta,6,aorta,0.9138160560287445,0.8413087498684715,9300,7977,7894,0.0023636119650612404
HEM_PA97.nii.gz,49,abdominal aorta,6,aorta,0.8388144539190769,0.722377622380858,6801,7977,6198,0.001728486556385107
HEM_PA97.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.9290809903487256,0.867554858935652,8704,7977,7749,0.002212137477837961
HEM_PA97.nii.gz,51,round prevertebral arterial structure,6,aorta,1.2536041118057715e-11,1.2536041118057715e-11,0,7977,0,0.0
HEM_PA97.nii.gz,52,left para-aortic compartment,6,aorta,1.2536041118057715e-11,1.2536041118057715e-11,0,7977,0,0.0
HEM_PA97.nii.gz,53,anterior vertebral body margin,6,aorta,1.2536041118057715e-11,1.2536041118057715e-11,0,7977,0,0.0
HEM_PA97.nii.gz,54,left of the inferior vena cava,6,aorta,1.1551345731644317e-11,1.1551345731644317e-11,680,7977,0,0.0001728232404560907
HEM_PA97.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,1.2536041118057715e-11,1.2536041118057715e-11,0,7977,0,0.0
HEM_PA97.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.6467185761997027,0.4778891994167698,5688,3302,2907,0.0014456155760503586
HEM_PA97.nii.gz,57,IVC,7,inferior_vena_cava,0.6646802658759491,0.4977686234209102,5424,3302,2900,0.0013785194944615235
HEM_PA97.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.5521251002495564,0.38133481031898825,1686,3302,1377,0.0004284999756014249
HEM_PA97.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,3.028467595305013e-11,3.028467595305013e-11,0,3302,0,0.0
HEM_PA97.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,3.028467595305013e-11,3.028467595305013e-11,0,3302,0,0.0
HEM_PA97.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.20113105485121388,0.11180973211832124,765,3302,409,0.00019442614551310204
HEM_PA97.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,3.028467595305013e-11,3.028467595305013e-11,0,3302,0,0.0
HEM_PA97.nii.gz,63,inferior vena cava courses along the right anterolateral aspect of the vertebral column,7,inferior_vena_cava,0.3581945450311805,0.21817112616235898,841,3302,742,0.00021374168415231218
HEM_PA97.nii.gz,64,duodenum,8,duodenum,0.49044510386059087,0.3248938512397791,5469,11381,4132,0.0013899563265505294
HEM_PA97.nii.gz,65,duodenal C-loop,8,duodenum,0.4255679229354581,0.2702993219838738,3982,11381,3269,0.0010120325639649311
HEM_PA97.nii.gz,66,C-shaped proximal small bowel segment,8,duodenum,0.3810551882378825,0.23537256210005522,3441,11381,2824,0.000874536427072659
HEM_PA97.nii.gz,67,retroperitoneal enteric loop encircling the pancreatic head,8,duodenum,8.786574114675453e-12,8.786574114675453e-12,0,11381,0,0.0
HEM_PA97.nii.gz,68,right anterior pararenal compartment,8,duodenum,8.276775368247998e-12,8.276775368247998e-12,701,11381,0,0.0001781604287642935
HEM_PA97.nii.gz,69,peripancreatic duodenal groove,8,duodenum,0.047018447026623604,0.02407521308299732,274,11381,274,6.963759983083654e-05
HEM_PA97.nii.gz,70,between the pancreatic head and right renal hilum,8,duodenum,8.054772452613331e-12,8.054772452613331e-12,1034,11381,0,0.0002627929862229379
HEM_PA97.nii.gz,71,duodenum curves around the pancreatic head in the right upper abdomen,8,duodenum,0.2789096126307108,0.16205401801298722,2559,11381,1944,0.0006503745181281413
HEM_PA97.nii.gz,72,pancreas,9,pancreas,0.8439971895472813,0.7300996000324285,19258,24863,18619,0.004894455830446168
HEM_PA97.nii.gz,73,pancreatic parenchyma,9,pancreas,0.8443780554050236,0.7306698002360726,19321,24863,18654,0.004910467395370777
HEM_PA97.nii.gz,74,lobulated transverse retroperitoneal gland,9,pancreas,4.0220407834773675e-12,4.0220407834773675e-12,0,24863,0,0.0
HEM_PA97.nii.gz,75,elongated soft-tissue organ across the epigastrium,9,pancreas,2.3061135069014915e-12,2.3061135069014915e-12,18500,24863,0,0.004701808747702468
HEM_PA97.nii.gz,76,anterior pararenal compartment,9,pancreas,3.991219317485567e-12,3.991219317485567e-12,192,24863,0,4.8797150246425606e-05
HEM_PA97.nii.gz,77,retrogastric pancreatic bed,9,pancreas,0.4363827225309939,0.2790853803045609,7526,24863,7067,0.0019127466289302038
HEM_PA97.nii.gz,78,from the duodenal C-loop toward the splenic hilum,9,pancreas,0.0021076401994651575,0.0010549318099575958,1707,24863,28,0.0004338371639096277
HEM_PA97.nii.gz,79,pancreas lies posterior to the stomach and extends transversely toward the spleen,9,pancreas,0.5542306810377372,0.38334655035930476,10025,24863,9668,0.002547872037606337
HEM_PA97.nii.gz,80,esophagus,10,esophagus,0.5374269005983209,0.36745301881777476,1210,2210,919,0.00030752370728216136
HEM_PA97.nii.gz,81,distal thoracic esophagus,10,esophagus,4.5248868776233083e-11,4.5248868776233083e-11,0,2210,0,0.0
HEM_PA97.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,4.5248868776233083e-11,4.5248868776233083e-11,0,2210,0,0.0
HEM_PA97.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,0.1334459459825403,0.07149321271169715,158,2210,158,4.0155988223621076e-05
HEM_PA97.nii.gz,84,posterior mediastinal compartment,10,esophagus,2.79329608930745e-11,2.79329608930745e-11,1370,2210,0,0.00034818799915418275
HEM_PA97.nii.gz,85,gastroesophageal junction region,10,esophagus,4.5248868776233083e-11,4.5248868776233083e-11,0,2210,0,0.0
HEM_PA97.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,4.5248868776233083e-11,4.5248868776233083e-11,0,2210,0,0.0
HEM_PA97.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,4.5248868776233083e-11,4.5248868776233083e-11,0,2210,0,0.0
HEM_PA99.nii.gz,0,spleen,0,spleen,0.9616034287155406,0.9260464212879332,38955,40375,38142,0.005914575043362922
HEM_PA99.nii.gz,1,splenic parenchyma,0,spleen,0.9619964116784036,0.9267756128223015,39328,40375,38337,0.0059712079914100115
HEM_PA99.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,2.4767801857523794e-12,2.4767801857523794e-12,0,40375,0,0.0
HEM_PA99.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,2.4767801857523794e-12,2.4767801857523794e-12,0,40375,0,0.0
HEM_PA99.nii.gz,4,left hypochondrial region,0,spleen,2.4767801857523794e-12,2.4767801857523794e-12,0,40375,0,0.0
HEM_PA99.nii.gz,5,left subphrenic compartment,0,spleen,2.4767801857523794e-12,2.4767801857523794e-12,0,40375,0,0.0
HEM_PA99.nii.gz,6,posterolateral to the gastric fundus,0,spleen,1.1862959096502961e-12,1.1862959096502961e-12,43921,40375,0,0.006668567590284762
HEM_PA99.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.957945409051126,0.9192852441434405,38356,40375,37710,0.005823628298375773
HEM_PA99.nii.gz,8,right kidney,1,right_kidney,0.934126304117819,0.876394930963031,37801,41563,37068,0.005739362115624742
HEM_PA99.nii.gz,9,right renal parenchyma,1,right_kidney,0.9297396210591415,0.8687041390613647,37130,41563,36582,0.005637483541523946
HEM_PA99.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9150250611960536,0.8433605500648347,35648,41563,35325,0.005412470058934705
HEM_PA99.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.8805313874077749,0.7865619254559668,33260,41563,32942,0.0050498977266654034
HEM_PA99.nii.gz,12,right renal fossa,1,right_kidney,0.9180438273844506,0.8485037107975856,35649,41563,35442,0.0054126218898946175
HEM_PA99.nii.gz,13,right posterior pararenal region,1,right_kidney,2.4059860933945913e-12,2.4059860933945913e-12,0,41563,0,0.0
HEM_PA99.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,2.4059860933945913e-12,2.4059860933945913e-12,0,41563,0,0.0
HEM_PA99.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.8139161063978112,0.686221363251423,29980,41563,29115,0.004551892178154804
HEM_PA99.nii.gz,16,left kidney,2,left_kidney,0.9536225635043009,0.9113561992487909,39006,39847,37598,0.005922318422318423
HEM_PA99.nii.gz,17,left renal parenchyma,2,left_kidney,0.9546308244644053,0.9131997066733972,38422,39847,37359,0.00583364914172995
HEM_PA99.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.7614610510626142,0.6148058982856485,24545,39847,24516,0.0037266909110343456
HEM_PA99.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.914446152817816,0.8423775155803572,34948,39847,34198,0.005306188386996468
HEM_PA99.nii.gz,20,left renal fossa,2,left_kidney,0.9315785279822418,0.8719204474832271,35451,39847,35073,0.005382559359832087
HEM_PA99.nii.gz,21,left posterior pararenal region,2,left_kidney,2.5095992169987462e-12,2.5095992169987462e-12,0,39847,0,0.0
HEM_PA99.nii.gz,22,posteroinferior to the spleen,2,left_kidney,2.4200769584414215e-12,2.4200769584414215e-12,1474,39847,0,0.00022379883490994602
HEM_PA99.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.6074074074080933,0.4361702127673721,17393,39847,17384,0.0026407958857453807
HEM_PA99.nii.gz,24,gallbladder,3,gallbladder,0.8407111569191409,0.7251955903296123,8160,11245,8157,0.0012389406328800268
HEM_PA99.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.839411916431058,0.7232642901615853,8140,11245,8136,0.0012359040136817915
HEM_PA99.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,8.892841262704376e-12,8.892841262704376e-12,0,11245,0,0.0
HEM_PA99.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.8049946865047556,0.6736327256587493,7575,11245,7575,0.0011501195213316426
HEM_PA99.nii.gz,28,gallbladder fossa,3,gallbladder,0.8364633452333982,0.7188972876859145,8084,11245,8084,0.0012274014799267324
HEM_PA99.nii.gz,29,inferior hepatic surface,3,gallbladder,0.007439033379823074,0.003733403145503848,165122,11245,656,0.025070631762550956
HEM_PA99.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,0.018362335865173683,0.009266242867098016,7489,11245,172,0.0011370620587792305
HEM_PA99.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.8236400689772502,0.7001599147148173,7892,11245,7881,0.001198249935623673
HEM_PA99.nii.gz,32,liver,4,liver,0.9746426236534832,0.9505394374069546,409556,421011,404753,0.06218328061762405
HEM_PA99.nii.gz,33,hepatic parenchyma,4,liver,0.9753040665745794,0.9517985138423208,410057,421011,405272,0.06225934792853985
HEM_PA99.nii.gz,34,large right-dominant solid visceral organ,4,liver,2.3752348513453626e-13,2.3752348513453626e-13,0,421011,0,0.0
HEM_PA99.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.9448551306365032,0.895474316438167,379952,421011,378397,0.05768847688039607
HEM_PA99.nii.gz,36,right hypochondrial region,4,liver,2.3752348513453626e-13,2.3752348513453626e-13,0,421011,0,0.0
HEM_PA99.nii.gz,37,right subdiaphragmatic compartment,4,liver,2.3752348513453626e-13,2.3752348513453626e-13,0,421011,0,0.0
HEM_PA99.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,2.3752348513453626e-13,2.3752348513453626e-13,0,421011,0,0.0
HEM_PA99.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.726645951844124,0.5706550765645639,240673,421011,240405,0.03654161261484494
HEM_PA99.nii.gz,40,stomach,5,stomach,0.9392989896042208,0.8855454839755819,56302,60187,54709,0.008548386704952362
HEM_PA99.nii.gz,41,gastric lumen,5,stomach,0.9185162744696933,0.8493112312156451,52044,60187,51543,0.007901890477648053
HEM_PA99.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.7618969275698578,0.6153743937286303,37065,60187,37048,0.005627614529129681
HEM_PA99.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.918584904821674,0.8494285949192643,52286,60187,51658,0.007938633569946701
HEM_PA99.nii.gz,44,epigastric region,5,stomach,0.7021391296850583,0.5409972253151993,32561,60187,32561,0.0049437678856870775
HEM_PA99.nii.gz,45,left upper intraperitoneal space,5,stomach,1.6614883612712687e-12,1.6614883612712687e-12,0,60187,0,0.0
HEM_PA99.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,1.6614331522343593e-12,1.6614331522343593e-12,2,60187,0,3.0366191982353597e-07
HEM_PA99.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.004608294932525597,0.0023094688238285517,139,60187,139,2.110450342773575e-05
HEM_PA99.nii.gz,48,aorta,6,aorta,0.9408197353207226,0.8882527051293695,19046,19869,18306,0.0028917724624795333
HEM_PA99.nii.gz,49,abdominal aorta,6,aorta,0.9048368709627468,0.8262119559838098,16973,19869,16668,0.002577026882582438
HEM_PA99.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.9147566592153983,0.8429046508172785,17260,19869,16982,0.0026206023680771157
HEM_PA99.nii.gz,51,round prevertebral arterial structure,6,aorta,5.0329659267953444e-12,5.0329659267953444e-12,0,19869,0,0.0
HEM_PA99.nii.gz,52,left para-aortic compartment,6,aorta,5.0329659267953444e-12,5.0329659267953444e-12,0,19869,0,0.0
HEM_PA99.nii.gz,53,anterior vertebral body margin,6,aorta,5.0329659267953444e-12,5.0329659267953444e-12,0,19869,0,0.0
HEM_PA99.nii.gz,54,left of the inferior vena cava,6,aorta,5.0329659267953444e-12,5.0329659267953444e-12,0,19869,0,0.0
HEM_PA99.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,5.0329659267953444e-12,5.0329659267953444e-12,0,19869,0,0.0
HEM_PA99.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.5459101984020472,0.37543086940467796,8155,6210,3921,0.0012381814780804679
HEM_PA99.nii.gz,57,IVC,7,inferior_vena_cava,0.5490417136446657,0.37839937840541565,7982,6210,3896,0.001211914722015732
HEM_PA99.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.312319114139772,0.18505815688659324,1737,6210,1241,0.000263730377366741
HEM_PA99.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,1.610305958106114e-11,1.610305958106114e-11,0,6210,0,0.0
HEM_PA99.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,1.610305958106114e-11,1.610305958106114e-11,0,6210,0,0.0
HEM_PA99.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.018178918848378585,0.009172835548613248,61,6210,57,9.261688554617848e-06
HEM_PA99.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,1.610305958106114e-11,1.610305958106114e-11,0,6210,0,0.0
